elevation,system:index,name
0,0,node0
4,1,node1
5,2,node2
59,3,node3
5,4,node4
80,5,node5
4,6,node6
0,7,node7
239,8,node8
32,9,node9
10,10,node10
6,11,node11
10,12,node12
412,13,node13
4,14,node14
41,15,node15
9,16,node16
0,17,node17
7,18,node18
21,19,node19
0,20,node20
28,21,node21
7,22,node22
5,23,node23
0,24,node24
10,25,node25
82,26,node26
19,27,node27
5,28,node28
37,29,node29
5,30,node30
198,31,node31
0,32,node32
3,33,node33
0,34,node34
94,35,node35
0,36,node36
6,37,node37
0,38,node38
0,39,node39
33,40,node40
3,41,node41
46,42,node42
11,43,node43
4,44,node44
116,45,node45
6,46,node46
70,47,node47
0,48,node48
0,49,node49
0,50,node50
0,51,node51
87,52,node52
6,53,node53
4,54,node54
16,55,node55
0,56,node56
0,57,node57
28,58,node58
5,59,node59
5,60,node60
8,61,node61
6,62,node62
0,63,node63
4,64,node64
6,65,node65
5,66,node66
6,67,node67
10,68,node68
0,69,node69
3,70,node70
58,71,node71
6,72,node72
11,73,node73
29,74,node74
5,75,node75
6,76,node76
7,77,node77
4,78,node78
428,79,node79
9,80,node80
6,81,node81
4,82,node82
0,83,node83
6,84,node84
0,85,node85
0,86,node86
15,87,node87
61,88,node88
6,89,node89
43,90,node90
6,91,node91
14,92,node92
0,93,node93
6,94,node94
5,95,node95
5,96,node96
36,97,node97
0,98,node98
0,99,node99
43,100,node100
15,101,node101
45,102,node102
5,103,node103
91,104,node104
3,105,node105
5,106,node106
6,107,node107
44,108,node108
13,109,node109
0,110,node110
0,111,node111
0,112,node112
3,113,node113
26,114,node114
218,115,node115
7,116,node116
34,117,node117
6,118,node118
0,119,node119
51,120,node120
5,121,node121
4,122,node122
18,123,node123
0,124,node124
7,125,node125
5,126,node126
393,127,node127
6,128,node128
26,129,node129
0,130,node130
4,131,node131
38,132,node132
19,133,node133
5,134,node134
3,135,node135
0,136,node136
0,137,node137
29,138,node138
15,139,node139
7,140,node140
6,141,node141
131,142,node142
5,143,node143
0,144,node144
53,145,node145
0,146,node146
5,147,node147
7,148,node148
4,149,node149
45,150,node150
0,151,node151
4,152,node152
19,153,node153
29,154,node154
31,155,node155
6,156,node156
0,157,node157
0,158,node158
17,159,node159
5,160,node160
6,161,node161
9,162,node162
27,163,node163
34,164,node164
0,165,node165
0,166,node166
51,167,node167
0,168,node168
232,169,node169
87,170,node170
413,171,node171
38,172,node172
45,173,node173
7,174,node174
7,175,node175
7,176,node176
5,177,node177
17,178,node178
7,179,node179
18,180,node180
38,181,node181
3,182,node182
7,183,node183
11,184,node184
0,185,node185
0,186,node186
0,187,node187
41,188,node188
4,189,node189
0,190,node190
18,191,node191
90,192,node192
0,193,node193
0,194,node194
8,195,node195
8,196,node196
6,197,node197
59,198,node198
0,199,node199
5,200,node200
6,201,node201
0,202,node202
0,203,node203
30,204,node204
0,205,node205
0,206,node206
9,207,node207
8,208,node208
4,209,node209
8,210,node210
16,211,node211
5,212,node212
0,213,node213
0,214,node214
0,215,node215
23,216,node216
0,217,node217
0,218,node218
0,219,node219
44,220,node220
76,221,node221
4,222,node222
0,223,node223
6,224,node224
6,225,node225
210,226,node226
5,227,node227
6,228,node228
4,229,node229
8,230,node230
10,231,node231
9,232,node232
4,233,node233
0,234,node234
0,235,node235
0,236,node236
0,237,node237
3,238,node238
0,239,node239
33,240,node240
30,241,node241
0,242,node242
0,243,node243
8,244,node244
6,245,node245
7,246,node246
0,247,node247
0,248,node248
8,249,node249
10,250,node250
4,251,node251
0,252,node252
32,253,node253
0,254,node254
8,255,node255
13,256,node256
70,257,node257
28,258,node258
9,259,node259
10,260,node260
232,261,node261
23,262,node262
356,263,node263
0,264,node264
8,265,node265
5,266,node266
5,267,node267
5,268,node268
3,269,node269
5,270,node270
5,271,node271
0,272,node272
32,273,node273
5,274,node274
32,275,node275
6,276,node276
0,277,node277
69,278,node278
0,279,node279
4,280,node280
10,281,node281
8,282,node282
4,283,node283
0,284,node284
6,285,node285
0,286,node286
0,287,node287
5,288,node288
54,289,node289
19,290,node290
102,291,node291
7,292,node292
26,293,node293
9,294,node294
0,295,node295
7,296,node296
11,297,node297
26,298,node298
38,299,node299
12,300,node300
26,301,node301
7,302,node302
0,303,node303
42,304,node304
5,305,node305
0,306,node306
6,307,node307
7,308,node308
4,309,node309
3,310,node310
3,311,node311
5,312,node312
44,313,node313
2,314,node314
6,315,node315
18,316,node316
18,317,node317
0,318,node318
0,319,node319
44,320,node320
2,321,node321
51,322,node322
5,323,node323
0,324,node324
0,325,node325
0,326,node326
6,327,node327
52,328,node328
5,329,node329
1,330,node330
119,331,node331
0,332,node332
0,333,node333
0,334,node334
8,335,node335
13,336,node336
0,337,node337
0,338,node338
30,339,node339
7,340,node340
8,341,node341
0,342,node342
0,343,node343
64,344,node344
6,345,node345
0,346,node346
35,347,node347
16,348,node348
16,349,node349
30,350,node350
0,351,node351
0,352,node352
0,353,node353
0,354,node354
18,355,node355
0,356,node356
42,357,node357
7,358,node358
13,359,node359
49,360,node360
131,361,node361
266,362,node362
0,363,node363
0,364,node364
32,365,node365
4,366,node366
19,367,node367
0,368,node368
0,369,node369
0,370,node370
0,371,node371
5,372,node372
12,373,node373
0,374,node374
0,375,node375
0,376,node376
0,377,node377
0,378,node378
1,379,node379
0,380,node380
5,381,node381
6,382,node382
4,383,node383
165,384,node384
0,385,node385
0,386,node386
54,387,node387
3,388,node388
7,389,node389
7,390,node390
5,391,node391
5,392,node392
0,393,node393
4,394,node394
0,395,node395
0,396,node396
13,397,node397
6,398,node398
0,399,node399
5,400,node400
10,401,node401
7,402,node402
44,403,node403
0,404,node404
311,405,node405
0,406,node406
0,407,node407
5,408,node408
8,409,node409
55,410,node410
68,411,node411
19,412,node412
3,413,node413
9,414,node414
6,415,node415
18,416,node416
0,417,node417
41,418,node418
3,419,node419
5,420,node420
82,421,node421
0,422,node422
53,423,node423
4,424,node424
2,425,node425
138,426,node426
0,427,node427
18,428,node428
0,429,node429
0,430,node430
406,431,node431
0,432,node432
5,433,node433
271,434,node434
55,435,node435
12,436,node436
0,437,node437
13,438,node438
4,439,node439
49,440,node440
7,441,node441
5,442,node442
0,443,node443
7,444,node444
35,445,node445
2,446,node446
9,447,node447
4,448,node448
0,449,node449
7,450,node450
32,451,node451
157,452,node452
165,453,node453
10,454,node454
4,455,node455
27,456,node456
0,457,node457
7,458,node458
24,459,node459
0,460,node460
4,461,node461
2,462,node462
0,463,node463
8,464,node464
2,465,node465
4,466,node466
30,467,node467
14,468,node468
296,469,node469
13,470,node470
5,471,node471
0,472,node472
18,473,node473
5,474,node474
45,475,node475
5,476,node476
29,477,node477
4,478,node478
114,479,node479
15,480,node480
429,481,node481
7,482,node482
52,483,node483
4,484,node484
226,485,node485
6,486,node486
10,487,node487
0,488,node488
8,489,node489
43,490,node490
4,491,node491
43,492,node492
154,493,node493
81,494,node494
0,495,node495
4,496,node496
0,497,node497
66,498,node498
0,499,node499
0,500,node500
0,501,node501
294,502,node502
3,503,node503
8,504,node504
223,505,node505
11,506,node506
6,507,node507
45,508,node508
0,509,node509
7,510,node510
6,511,node511
3,512,node512
5,513,node513
0,514,node514
3,515,node515
59,516,node516
5,517,node517
11,518,node518
43,519,node519
68,520,node520
76,521,node521
91,522,node522
74,523,node523
57,524,node524
198,525,node525
66,526,node526
81,527,node527
95,528,node528
50,529,node529
157,530,node530
98,531,node531
55,532,node532
46,533,node533
54,534,node534
45,535,node535
13,536,node536
54,537,node537
0,538,node538
94,539,node539
55,540,node540
4,541,node541
6,542,node542
7,543,node543
35,544,node544
16,545,node545
43,546,node546
5,547,node547
29,548,node548
26,549,node549
47,550,node550
7,551,node551
6,552,node552
36,553,node553
21,554,node554
0,555,node555
5,556,node556
74,557,node557
0,558,node558
4,559,node559
7,560,node560
14,561,node561
9,562,node562
14,563,node563
12,564,node564
11,565,node565
13,566,node566
9,567,node567
9,568,node568
11,569,node569
11,570,node570
7,571,node571
26,572,node572
10,573,node573
5,574,node574
5,575,node575
10,576,node576
7,577,node577
28,578,node578
8,579,node579
14,580,node580
11,581,node581
15,582,node582
5,583,node583
2,584,node584
0,585,node585
2,586,node586
22,587,node587
21,588,node588
6,589,node589
3,590,node590
4,591,node591
4,592,node592
5,593,node593
2,594,node594
5,595,node595
14,596,node596
2,597,node597
6,598,node598
0,599,node599
5,600,node600
10,601,node601
2,602,node602
0,603,node603
4,604,node604
15,605,node605
4,606,node606
6,607,node607
0,608,node608
4,609,node609
0,610,node610
2,611,node611
3,612,node612
0,613,node613
6,614,node614
0,615,node615
2,616,node616
0,617,node617
0,618,node618
0,619,node619
108,620,node620
5,621,node621
2,622,node622
5,623,node623
6,624,node624
2,625,node625
5,626,node626
2,627,node627
4,628,node628
8,629,node629
0,630,node630
0,631,node631
4,632,node632
13,633,node633
0,634,node634
0,635,node635
4,636,node636
2,637,node637
0,638,node638
3,639,node639
14,640,node640
7,641,node641
5,642,node642
6,643,node643
4,644,node644
18,645,node645
0,646,node646
5,647,node647
41,648,node648
15,649,node649
4,650,node650
0,651,node651
0,652,node652
7,653,node653
6,654,node654
4,655,node655
183,656,node656
4,657,node657
1,658,node658
19,659,node659
4,660,node660
3,661,node661
11,662,node662
0,663,node663
5,664,node664
0,665,node665
5,666,node666
0,667,node667
4,668,node668
5,669,node669
4,670,node670
4,671,node671
6,672,node672
9,673,node673
5,674,node674
0,675,node675
7,676,node676
0,677,node677
5,678,node678
0,679,node679
0,680,node680
2,681,node681
81,682,node682
0,683,node683
0,684,node684
5,685,node685
4,686,node686
8,687,node687
0,688,node688
45,689,node689
3,690,node690
5,691,node691
0,692,node692
0,693,node693
36,694,node694
57,695,node695
3,696,node696
0,697,node697
120,698,node698
0,699,node699
5,700,node700
11,701,node701
24,702,node702
1,703,node703
3,704,node704
0,705,node705
3,706,node706
4,707,node707
5,708,node708
3,709,node709
10,710,node710
4,711,node711
1,712,node712
2,713,node713
59,714,node714
3,715,node715
4,716,node716
-1,717,node717
4,718,node718
4,719,node719
6,720,node720
6,721,node721
4,722,node722
0,723,node723
22,724,node724
14,725,node725
0,726,node726
0,727,node727
0,728,node728
11,729,node729
42,730,node730
9,731,node731
0,732,node732
0,733,node733
0,734,node734
2,735,node735
6,736,node736
0,737,node737
11,738,node738
8,739,node739
6,740,node740
22,741,node741
0,742,node742
6,743,node743
15,744,node744
0,745,node745
143,746,node746
3,747,node747
4,748,node748
11,749,node749
3,750,node750
0,751,node751
7,752,node752
4,753,node753
2,754,node754
38,755,node755
4,756,node756
3,757,node757
0,758,node758
5,759,node759
5,760,node760
1,761,node761
4,762,node762
7,763,node763
7,764,node764
10,765,node765
8,766,node766
4,767,node767
15,768,node768
0,769,node769
35,770,node770
0,771,node771
4,772,node772
28,773,node773
4,774,node774
0,775,node775
0,776,node776
0,777,node777
4,778,node778
2,779,node779
3,780,node780
6,781,node781
5,782,node782
18,783,node783
5,784,node784
0,785,node785
7,786,node786
4,787,node787
1,788,node788
0,789,node789
4,790,node790
5,791,node791
96,792,node792
14,793,node793
5,794,node794
43,795,node795
7,796,node796
3,797,node797
4,798,node798
3,799,node799
6,800,node800
2,801,node801
0,802,node802
4,803,node803
18,804,node804
32,805,node805
0,806,node806
14,807,node807
7,808,node808
4,809,node809
40,810,node810
44,811,node811
0,812,node812
31,813,node813
9,814,node814
3,815,node815
4,816,node816
18,817,node817
0,818,node818
4,819,node819
0,820,node820
3,821,node821
5,822,node822
26,823,node823
5,824,node824
39,825,node825
9,826,node826
36,827,node827
3,828,node828
4,829,node829
0,830,node830
5,831,node831
2,832,node832
3,833,node833
3,834,node834
4,835,node835
4,836,node836
0,837,node837
5,838,node838
3,839,node839
0,840,node840
6,841,node841
37,842,node842
37,843,node843
0,844,node844
20,845,node845
18,846,node846
7,847,node847
3,848,node848
7,849,node849
39,850,node850
0,851,node851
2,852,node852
6,853,node853
116,854,node854
11,855,node855
2,856,node856
38,857,node857
0,858,node858
4,859,node859
10,860,node860
0,861,node861
0,862,node862
4,863,node863
3,864,node864
5,865,node865
2,866,node866
1,867,node867
4,868,node868
14,869,node869
6,870,node870
15,871,node871
1,872,node872
2,873,node873
20,874,node874
3,875,node875
0,876,node876
7,877,node877
7,878,node878
3,879,node879
3,880,node880
3,881,node881
1,882,node882
7,883,node883
0,884,node884
4,885,node885
3,886,node886
-1,887,node887
22,888,node888
8,889,node889
0,890,node890
121,891,node891
6,892,node892
5,893,node893
0,894,node894
10,895,node895
5,896,node896
23,897,node897
0,898,node898
3,899,node899
0,900,node900
16,901,node901
3,902,node902
8,903,node903
0,904,node904
41,905,node905
6,906,node906
4,907,node907
4,908,node908
26,909,node909
0,910,node910
97,911,node911
10,912,node912
7,913,node913
0,914,node914
5,915,node915
6,916,node916
0,917,node917
38,918,node918
8,919,node919
3,920,node920
5,921,node921
3,922,node922
2,923,node923
3,924,node924
0,925,node925
4,926,node926
4,927,node927
41,928,node928
4,929,node929
34,930,node930
5,931,node931
0,932,node932
3,933,node933
111,934,node934
0,935,node935
7,936,node936
4,937,node937
4,938,node938
6,939,node939
5,940,node940
3,941,node941
4,942,node942
10,943,node943
0,944,node944
47,945,node945
4,946,node946
0,947,node947
4,948,node948
0,949,node949
6,950,node950
3,951,node951
0,952,node952
3,953,node953
18,954,node954
3,955,node955
13,956,node956
0,957,node957
5,958,node958
1,959,node959
6,960,node960
4,961,node961
5,962,node962
2,963,node963
3,964,node964
0,965,node965
23,966,node966
5,967,node967
25,968,node968
0,969,node969
6,970,node970
0,971,node971
5,972,node972
5,973,node973
7,974,node974
0,975,node975
4,976,node976
4,977,node977
3,978,node978
41,979,node979
7,980,node980
2,981,node981
0,982,node982
3,983,node983
8,984,node984
0,985,node985
6,986,node986
8,987,node987
6,988,node988
3,989,node989
6,990,node990
0,991,node991
5,992,node992
4,993,node993
2,994,node994
6,995,node995
6,996,node996
7,997,node997
2,998,node998
117,999,node999
6,1000,node1000
5,1001,node1001
2,1002,node1002
27,1003,node1003
3,1004,node1004
5,1005,node1005
4,1006,node1006
5,1007,node1007
5,1008,node1008
4,1009,node1009
2,1010,node1010
33,1011,node1011
0,1012,node1012
13,1013,node1013
140,1014,node1014
3,1015,node1015
6,1016,node1016
6,1017,node1017
4,1018,node1018
23,1019,node1019
33,1020,node1020
32,1021,node1021
4,1022,node1022
6,1023,node1023
2,1024,node1024
16,1025,node1025
5,1026,node1026
6,1027,node1027
17,1028,node1028
0,1029,node1029
0,1030,node1030
0,1031,node1031
5,1032,node1032
4,1033,node1033
4,1034,node1034
0,1035,node1035
6,1036,node1036
14,1037,node1037
5,1038,node1038
18,1039,node1039
0,1040,node1040
5,1041,node1041
0,1042,node1042
0,1043,node1043
6,1044,node1044
2,1045,node1045
-1,1046,node1046
11,1047,node1047
4,1048,node1048
6,1049,node1049
5,1050,node1050
7,1051,node1051
1,1052,node1052
0,1053,node1053
0,1054,node1054
5,1055,node1055
0,1056,node1056
0,1057,node1057
7,1058,node1058
72,1059,node1059
3,1060,node1060
1,1061,node1061
5,1062,node1062
4,1063,node1063
34,1064,node1064
4,1065,node1065
6,1066,node1066
5,1067,node1067
0,1068,node1068
0,1069,node1069
0,1070,node1070
0,1071,node1071
48,1072,node1072
8,1073,node1073
7,1074,node1074
6,1075,node1075
4,1076,node1076
0,1077,node1077
7,1078,node1078
9,1079,node1079
18,1080,node1080
0,1081,node1081
48,1082,node1082
4,1083,node1083
36,1084,node1084
3,1085,node1085
4,1086,node1086
0,1087,node1087
2,1088,node1088
4,1089,node1089
3,1090,node1090
3,1091,node1091
0,1092,node1092
6,1093,node1093
0,1094,node1094
83,1095,node1095
3,1096,node1096
0,1097,node1097
37,1098,node1098
0,1099,node1099
4,1100,node1100
6,1101,node1101
2,1102,node1102
6,1103,node1103
0,1104,node1104
10,1105,node1105
2,1106,node1106
21,1107,node1107
0,1108,node1108
0,1109,node1109
3,1110,node1110
2,1111,node1111
6,1112,node1112
5,1113,node1113
0,1114,node1114
4,1115,node1115
0,1116,node1116
0,1117,node1117
5,1118,node1118
7,1119,node1119
8,1120,node1120
4,1121,node1121
111,1122,node1122
6,1123,node1123
6,1124,node1124
9,1125,node1125
8,1126,node1126
6,1127,node1127
6,1128,node1128
0,1129,node1129
7,1130,node1130
161,1131,node1131
12,1132,node1132
5,1133,node1133
0,1134,node1134
0,1135,node1135
3,1136,node1136
55,1137,node1137
0,1138,node1138
4,1139,node1139
5,1140,node1140
89,1141,node1141
5,1142,node1142
4,1143,node1143
34,1144,node1144
0,1145,node1145
4,1146,node1146
6,1147,node1147
3,1148,node1148
4,1149,node1149
0,1150,node1150
4,1151,node1151
95,1152,node1152
6,1153,node1153
33,1154,node1154
27,1155,node1155
9,1156,node1156
19,1157,node1157
43,1158,node1158
5,1159,node1159
151,1160,node1160
10,1161,node1161
16,1162,node1162
20,1163,node1163
22,1164,node1164
18,1165,node1165
23,1166,node1166
8,1167,node1167
42,1168,node1168
6,1169,node1169
47,1170,node1170
14,1171,node1171
7,1172,node1172
4,1173,node1173
17,1174,node1174
16,1175,node1175
41,1176,node1176
40,1177,node1177
32,1178,node1178
137,1179,node1179
24,1180,node1180
37,1181,node1181
41,1182,node1182
34,1183,node1183
63,1184,node1184
65,1185,node1185
89,1186,node1186
65,1187,node1187
65,1188,node1188
64,1189,node1189
67,1190,node1190
69,1191,node1191
58,1192,node1192
81,1193,node1193
51,1194,node1194
96,1195,node1195
66,1196,node1196
136,1197,node1197
56,1198,node1198
66,1199,node1199
8,1200,node1200
18,1201,node1201
10,1202,node1202
7,1203,node1203
15,1204,node1204
13,1205,node1205
7,1206,node1206
45,1207,node1207
4,1208,node1208
5,1209,node1209
6,1210,node1210
4,1211,node1211
4,1212,node1212
4,1213,node1213
4,1214,node1214
5,1215,node1215
16,1216,node1216
25,1217,node1217
11,1218,node1218
39,1219,node1219
8,1220,node1220
4,1221,node1221
2,1222,node1222
5,1223,node1223
18,1224,node1224
13,1225,node1225
21,1226,node1226
6,1227,node1227
5,1228,node1228
16,1229,node1229
2,1230,node1230
5,1231,node1231
5,1232,node1232
16,1233,node1233
17,1234,node1234
59,1235,node1235
12,1236,node1236
19,1237,node1237
4,1238,node1238
5,1239,node1239
4,1240,node1240
1,1241,node1241
4,1242,node1242
7,1243,node1243
8,1244,node1244
0,1245,node1245
3,1246,node1246
25,1247,node1247
34,1248,node1248
24,1249,node1249
20,1250,node1250
85,1251,node1251
28,1252,node1252
28,1253,node1253
26,1254,node1254
86,1255,node1255
39,1256,node1256
10,1257,node1257
35,1258,node1258
32,1259,node1259
41,1260,node1260
7,1261,node1261
114,1262,node1262
18,1263,node1263
27,1264,node1264
8,1265,node1265
29,1266,node1266
20,1267,node1267
8,1268,node1268
6,1269,node1269
19,1270,node1270
24,1271,node1271
7,1272,node1272
2,1273,node1273
10,1274,node1274
8,1275,node1275
3,1276,node1276
8,1277,node1277
16,1278,node1278
2,1279,node1279
4,1280,node1280
13,1281,node1281
2,1282,node1282
0,1283,node1283
2,1284,node1284
11,1285,node1285
8,1286,node1286
8,1287,node1287
52,1288,node1288
4,1289,node1289
2,1290,node1290
3,1291,node1291
9,1292,node1292
2,1293,node1293
5,1294,node1294
6,1295,node1295
0,1296,node1296
7,1297,node1297
0,1298,node1298
0,1299,node1299
2,1300,node1300
0,1301,node1301
6,1302,node1302
0,1303,node1303
5,1304,node1304
16,1305,node1305
5,1306,node1306
0,1307,node1307
3,1308,node1308
15,1309,node1309
3,1310,node1310
7,1311,node1311
0,1312,node1312
8,1313,node1313
6,1314,node1314
2,1315,node1315
7,1316,node1316
5,1317,node1317
6,1318,node1318
0,1319,node1319
3,1320,node1320
6,1321,node1321
3,1322,node1322
5,1323,node1323
7,1324,node1324
1,1325,node1325
3,1326,node1326
8,1327,node1327
33,1328,node1328
16,1329,node1329
7,1330,node1330
3,1331,node1331
0,1332,node1332
6,1333,node1333
1,1334,node1334
176,1335,node1335
4,1336,node1336
6,1337,node1337
6,1338,node1338
6,1339,node1339
13,1340,node1340
7,1341,node1341
4,1342,node1342
4,1343,node1343
4,1344,node1344
4,1345,node1345
23,1346,node1346
4,1347,node1347
14,1348,node1348
6,1349,node1349
16,1350,node1350
3,1351,node1351
4,1352,node1352
3,1353,node1353
3,1354,node1354
2,1355,node1355
2,1356,node1356
3,1357,node1357
5,1358,node1358
6,1359,node1359
2,1360,node1360
5,1361,node1361
21,1362,node1362
7,1363,node1363
6,1364,node1364
1,1365,node1365
4,1366,node1366
27,1367,node1367
5,1368,node1368
9,1369,node1369
5,1370,node1370
7,1371,node1371
19,1372,node1372
17,1373,node1373
6,1374,node1374
1,1375,node1375
6,1376,node1376
28,1377,node1377
3,1378,node1378
5,1379,node1379
6,1380,node1380
19,1381,node1381
6,1382,node1382
13,1383,node1383
29,1384,node1384
16,1385,node1385
4,1386,node1386
9,1387,node1387
100,1388,node1388
37,1389,node1389
17,1390,node1390
14,1391,node1391
2,1392,node1392
3,1393,node1393
6,1394,node1394
2,1395,node1395
5,1396,node1396
5,1397,node1397
7,1398,node1398
6,1399,node1399
7,1400,node1400
5,1401,node1401
6,1402,node1402
9,1403,node1403
6,1404,node1404
5,1405,node1405
5,1406,node1406
4,1407,node1407
3,1408,node1408
7,1409,node1409
7,1410,node1410
9,1411,node1411
8,1412,node1412
10,1413,node1413
6,1414,node1414
6,1415,node1415
630,1416,node1416
644,1417,node1417
644,1418,node1418
666,1419,node1419
650,1420,node1420
654,1421,node1421
648,1422,node1422
648,1423,node1423
646,1424,node1424
666,1425,node1425
650,1426,node1426
633,1427,node1427
654,1428,node1428
659,1429,node1429
